x,q2.5,q97.5,mean
-3,-0.24315847622615883,0.18487312859761693,0.03639948639958975
-2.9,-0.23628298018687294,0.18690610340239194,0.03940715904946064
-2.8,-0.2293927560921632,0.18895718228829927,0.04243840871375492
-2.7,-0.22248794465496752,0.19102647902580047,0.04549333047643252
-2.6,-0.2155686884434387,0.1930566829981317,0.048572018772737736
-2.5,-0.208635131895153,0.1950363901837956,0.051674567364920876
-2.4,-0.20168742133140918,0.19703332552280634,0.054801069317506314
-2.3,-0.19472570497161704,0.1990475955789314,0.057951616972100085
-2.2,-0.18775013294777398,0.20108738136392398,0.061126301921729555
-2.1,-0.1810248806959813,0.20325824523732647,0.0643252149847078
-2,-0.174761459917962,0.2055152845082168,0.06754844617801553
-1.9,-0.16847857320796628,0.2079093637929465,0.07079608469019255
-1.7999999999999998,-0.16217633474318477,0.210322637598084,0.0740682188537316
-1.7,-0.15585486081468777,0.2127551901838794,0.07736493611696633
-1.5999999999999999,-0.1495142698472545,0.21502359153189438,0.08068632301544576
-1.5,-0.14315468241934795,0.2173203466410025,0.08403246514278728
-1.4,-0.13679047431541713,0.2196367889300378,0.08740344712099987
-1.2999999999999998,-0.13042382205945063,0.22197302997653556,0.0907993525702694
-1.2,-0.12339477825786165,0.22432918104164656,0.09422026407819781
-1.0999999999999999,-0.11554999853513248,0.22670535304627432,0.09766626316848728
-1,-0.10770547865213007,0.2291016565466959,0.10113743026906145
-0.8999999999999999,-0.1000767744594109,0.23151820170965898,0.10463384467961426
-0.7999999999999998,-0.09246059370426365,0.2339550982869456,0.10815558453857804
-0.6999999999999997,-0.08484484200710907,0.23640913956867743,0.11170272678950187
-0.5999999999999996,-0.07746607158376762,0.23887408303865681,0.1152753471468307
-0.5,-0.07102291518994135,0.24135990630670906,0.11887352006107679
-0.3999999999999999,-0.06468510585297049,0.24386672140408272,0.12249731868337317
-0.2999999999999998,-0.05833156107640458,0.24639463978741677,0.12614681482940046
-0.19999999999999973,-0.05201896797878886,0.2489437723071265,0.12982207894267683
-0.09999999999999964,-0.04572982867024434,0.2515142291751063,0.1335231800572019
0,-0.039421193427238155,0.2541061199317359,0.13725018575944412
0.10000000000000009,-0.03311427229264569,0.25671955341217967,0.1410031621496622
0.20000000000000018,-0.027182426365013022,0.2593546377119659,0.14478217380254974
0.30000000000000027,-0.02152380122193482,0.262078960017134,0.1485872837271935
0.40000000000000036,-0.015830718223455737,0.2648438376758103,0.1524185533263341
0.5,-0.01011305240181493,0.267632055113732,0.1562760423549194
0.6000000000000001,-0.0044307797408153085,0.27044372916631665,0.16015980887793888
0.7000000000000002,0.00128872676425033,0.27327897574571836,0.16406990922752882
0.8000000000000003,0.007045439078800689,0.27613790979913694,0.16800639795933703
0.9000000000000004,0.012839325166517394,0.27902064526624204,0.1719693278081356
1,0.01941760855028273,0.2819272950356988,0.17595874964267114
1.1000000000000005,0.026307705599541,0.2848579709007777,0.1799747124197399
1.2000000000000002,0.033219208640150114,0.28781278351403466,0.18401726313747682
1.2999999999999998,0.04015192435180733,0.2907918423410442,0.18808644678784692
1.4000000000000004,0.04710565565655459,0.29379525561316977,0.19218230630832583
1.5,0.054080201678318604,0.2968873723128436,0.1963048825327587
1.6000000000000005,0.060916466940890854,0.2999775092388952,0.2004542141413844
1.7000000000000002,0.06764079622186907,0.3029788402755643,0.20463033761001231
1.8000000000000007,0.07439034572125754,0.30600366103127347,0.20883328715833996
1.9000000000000004,0.08107753031120646,0.30905206325111884,0.2130630946973973
2,0.08765871162874062,0.3121578488086562,0.21731978977610608
2.1000000000000005,0.09419872235879106,0.31534734753933247,0.22160339952693991
2.2,0.10075134628881074,0.31858579580737434,0.2259139486106722
2.3000000000000007,0.10768602232341365,0.3217754414313498,0.23025145916019846
2.4000000000000004,0.11486774060889215,0.3251266010878293,0.23461595072341876
2.5,0.12198768206818868,0.3285062670638817,0.2390074402051672
2.6000000000000005,0.1288458131494749,0.33191456023529964,0.24342594180817326
2.7,0.13644643695029957,0.3354274987864256,0.24787146697304138
2.8000000000000007,0.14351059567699653,0.33899301502199414,0.2523440243172345
2.9000000000000004,0.150046612635317,0.34257856810780907,0.2568436195730458
3,0.15731684915551475,0.3459966675513631,0.2613702555245448
3.1000000000000005,0.163671228944683,0.3494420016127093,0.2659239319434823
3.2,0.169492838087752,0.3529146588947847,0.2705046455241386
3.3000000000000007,0.1759968499982747,0.35650052581574243,0.27511238981710023
3.4000000000000004,0.1832788474402819,0.36014094359658433,0.2797471551619481
3.5,0.1899320736921991,0.36381093788881597,0.28440892861884304
3.6000000000000005,0.19693185451454837,0.36751060312275274,0.2890976938989907
3.7,0.20424646092690257,0.37124003065222566,0.29381343129397075
3.8000000000000007,0.2111837910087342,0.3750418068308386,0.2985561176039134
3.9000000000000004,0.21735154503267895,0.3786593403935088,0.30332572606450564
4,0.22404108210031853,0.3822891440286801,0.3081222262728121
4.1000000000000005,0.2312029483703159,0.385943848619481,0.3129455841118912
4.2,0.23782311294625624,0.3896234777370971,0.31779576167419005
4.300000000000001,0.24498736264110263,0.39370751971135143,0.3226727171837009
4.4,0.25197562668083195,0.3979523210956455,0.32757640491685996
4.5,0.25939997339671694,0.40218870798407913,0.33250677512217175
